"DateTime","Hash Rate"
"2013-04-27 00:00:00",65578857172338.82
"2013-04-28 00:00:00",78962297411591.66
"2013-04-29 00:00:00",77623953387666.36
"2013-04-30 00:00:00",74633390176076.16
"2013-05-01 00:00:00",75635180648238.25
"2013-05-02 00:00:00",67119961634860.445
"2013-05-03 00:00:00",68622647343103.58
"2013-05-04 00:00:00",79642342536886.64
"2013-05-05 00:00:00",82647713953372.94
"2013-05-06 00:00:00",83148609189453.98
"2013-05-07 00:00:00",84150399661616.06
"2013-05-08 00:00:00",82647713953372.94
"2013-05-09 00:00:00",82146818717291.88
"2013-05-10 00:00:00",86153980605940.27
"2013-05-11 00:00:00",91162932966750.75
"2013-05-12 00:00:00",84150399661616.06
"2013-05-13 00:00:00",96765155755616.86
"2013-05-14 00:00:00",85642724059568.95
"2013-05-15 00:00:00",78413143457137.8
"2013-05-16 00:00:00",82305994550754.58
"2013-05-17 00:00:00",89535575153185.72
"2013-05-18 00:00:00",82862116135556.97
"2013-05-19 00:00:00",86754967229173.73
"2013-05-20 00:00:00",71739684439509.05
"2013-05-21 00:00:00",83974359305161.75
"2013-05-22 00:00:00",86754967229173.73
"2013-05-23 00:00:00",96765155755616.86
"2013-05-24 00:00:00",93984547831604.88
"2013-05-25 00:00:00",91760061492395.3
"2013-05-26 00:00:00",98476347802911.7
"2013-05-27 00:00:00",106330289652223.67
"2013-05-28 00:00:00",95455600937791.72
"2013-05-29 00:00:00",101497094668031.67
"2013-05-30 00:00:00",108142737771295.66
"2013-05-31 00:00:00",105726140279199.67
"2013-06-01 00:00:00",128683816454111.6
"2013-06-02 00:00:00",120225725231775.62
"2013-06-03 00:00:00",128683816454111.6
"2013-06-04 00:00:00",128683816454111.6
"2013-06-05 00:00:00",111163484636415.66
"2013-06-06 00:00:00",140412597704738.06
"2013-06-07 00:00:00",124897393538468.67
"2013-06-08 00:00:00",140412597704738.06
"2013-06-09 00:00:00",123345873121841.7
"2013-06-10 00:00:00",134982276246543.77
"2013-06-11 00:00:00",139636837496424.58
"2013-06-12 00:00:00",157479322287634.4
"2013-06-13 00:00:00",144291398746305.4
"2013-06-14 00:00:00",139636837496424.58
"2013-06-15 00:00:00",134206516038230.28
"2013-06-16 00:00:00",143515638537991.94
"2013-06-17 00:00:00",139397162755033.95
"2013-06-18 00:00:00",134590364039343.14
"2013-06-19 00:00:00",130744925066790.47
"2013-06-20 00:00:00",148049400443277.44
"2013-06-21 00:00:00",161508436847211.75
"2013-06-22 00:00:00",169199314792317.06
"2013-06-23 00:00:00",158624357617797.25
"2013-06-24 00:00:00",144203961470724.78
"2013-06-25 00:00:00",150933479672691.94
"2013-06-26 00:00:00",167276595306040.75
"2013-06-27 00:00:00",160547077104073.56
"2013-06-28 00:00:00",162469796590349.9
"2013-06-29 00:00:00",162469796590349.9
"2013-06-30 00:00:00",162269499322755.53
"2013-07-01 00:00:00",166511839174330.84
"2013-07-02 00:00:00",162269499322755.53
"2013-07-03 00:00:00",195147633172464.16
"2013-07-04 00:00:00",174996518877481.47
"2013-07-05 00:00:00",197268803098251.84
"2013-07-06 00:00:00",198329388061145.66
"2013-07-07 00:00:00",197268803098251.84
"2013-07-08 00:00:00",203632312875614.78
"2013-07-09 00:00:00",196208218135358
"2013-07-10 00:00:00",206814067764296.25
"2013-07-11 00:00:00",226298067180983.4
"2013-07-12 00:00:00",200286795091215.22
"2013-07-13 00:00:00",204188485904680.44
"2013-07-14 00:00:00",223696939972006.6
"2013-07-15 00:00:00",213292431136099.28
"2013-07-16 00:00:00",213292431136099.28
"2013-07-17 00:00:00",239303703225867.5
"2013-07-18 00:00:00",209390740322634.1
"2013-07-19 00:00:00",222396376367518.2
"2013-07-20 00:00:00",241904830434844.34
"2013-07-21 00:00:00",258812157293193.66
"2013-07-22 00:00:00",214592994740587.72
"2013-07-23 00:00:00",219084664328419.03
"2013-07-24 00:00:00",247052919349068.28
"2013-07-25 00:00:00",226853624056377.16
"2013-07-26 00:00:00",254821879077026.38
"2013-07-27 00:00:00",281236342152084.03
"2013-07-28 00:00:00",261037046859392.88
"2013-07-29 00:00:00",276574966315309.16
"2013-07-30 00:00:00",306097013281550
"2013-07-31 00:00:00",295220469662408.6
"2013-08-01 00:00:00",275021174369717.53
"2013-08-02 00:00:00",298328053553591.9
"2013-08-03 00:00:00",264144630750576.16
"2013-08-04 00:00:00",332726003140465.7
"2013-08-05 00:00:00",351314048008648.1
"2013-08-06 00:00:00",353172852495466.4
"2013-08-07 00:00:00",345737634548193.44
"2013-08-08 00:00:00",381054919797740.06
"2013-08-09 00:00:00",362466874929557.56
"2013-08-10 00:00:00",390348942231831.25
"2013-08-11 00:00:00",401501769152740.75
"2013-08-12 00:00:00",401501769152740.75
"2013-08-13 00:00:00",340161221087738.7
"2013-08-14 00:00:00",424333669880228.44
"2013-08-15 00:00:00",429385261188326.4
"2013-08-16 00:00:00",424333669880228.44
"2013-08-17 00:00:00",479901174269305.94
"2013-08-18 00:00:00",490004356885501.9
"2013-08-19 00:00:00",447065830766669.25
"2013-08-20 00:00:00",479901174269305.94
"2013-08-21 00:00:00",495055948193599.9
"2013-08-22 00:00:00",545571861274579.44
"2013-08-23 00:00:00",495055948193599.9
"2013-08-24 00:00:00",462220604690963.1
"2013-08-25 00:00:00",493536435943844.56
"2013-08-26 00:00:00",542563234216411.9
"2013-08-27 00:00:00",552368593870925.3
"2013-08-28 00:00:00",581784672834465.8
"2013-08-29 00:00:00",617737658234348.4
"2013-08-30 00:00:00",670032909725087
"2013-08-31 00:00:00",728865067652167.8
"2013-09-01 00:00:00",722328161215825.5
"2013-09-02 00:00:00",702717441906798.6
"2013-09-03 00:00:00",634079924325204.2
"2013-09-04 00:00:00",704398591757548.5
"2013-09-05 00:00:00",773542011807369.1
"2013-09-06 00:00:00",799470794326051.9
"2013-09-07 00:00:00",626612244201500.1
"2013-09-08 00:00:00",678469809238865.8
"2013-09-09 00:00:00",877257141882100.2
"2013-09-10 00:00:00",825399576844734.8
"2013-09-11 00:00:00",864292750622758.9
"2013-09-12 00:00:00",920471779413238.1
"2013-09-13 00:00:00",881578605635214
"2013-09-14 00:00:00",942079098178807
"2013-09-15 00:00:00",1013381989514710.8
"2013-09-16 00:00:00",862214510415831.2
"2013-09-17 00:00:00",1002184398470349.2
"2013-09-18 00:00:00",923801261159819.1
"2013-09-19 00:00:00",1063771149214337.1
"2013-09-20 00:00:00",1119759104436144.5
"2013-09-21 00:00:00",1058172353692156.5
"2013-09-22 00:00:00",1136555491002686.8
"2013-09-23 00:00:00",1175747059657951.5
"2013-09-24 00:00:00",1186944650702313
"2013-09-25 00:00:00",1153351877569228.8
"2013-09-26 00:00:00",1198450492836308.5
"2013-09-27 00:00:00",1316815973610265
"2013-09-28 00:00:00",1309418131061892.8
"2013-09-29 00:00:00",1257633233223286.8
"2013-09-30 00:00:00",1205848335384681
"2013-10-01 00:00:00",1383396556545615.5
"2013-10-02 00:00:00",1412987926739104.8
"2013-10-03 00:00:00",1472170667126082.8
"2013-10-04 00:00:00",1331611658707009.5
"2013-10-05 00:00:00",1620127518093528.5
"2013-10-06 00:00:00",1368600871448871
"2013-10-07 00:00:00",1467838622264297.2
"2013-10-08 00:00:00",1524293953889847
"2013-10-09 00:00:00",1674841504891313.5
"2013-10-10 00:00:00",1806570612017596.5
"2013-10-11 00:00:00",1740706058454455
"2013-10-12 00:00:00",2013573494644613
"2013-10-13 00:00:00",2079438048207754.5
"2013-10-14 00:00:00",2352305484397912
"2013-10-15 00:00:00",2446397703773828.5
"2013-10-16 00:00:00",1975936606894246.2
"2013-10-17 00:00:00",2222601764204652
"2013-10-18 00:00:00",2555326579205348.5
"2013-10-19 00:00:00",2967905349806212
"2013-10-20 00:00:00",2648489527405543.5
"2013-10-21 00:00:00",2808197438605878
"2013-10-22 00:00:00",3260703187006825
"2013-10-23 00:00:00",2941287364606157
"2013-10-24 00:00:00",2861433409005989.5
"2013-10-25 00:00:00",3127613261006546.5
"2013-10-26 00:00:00",3536837929983395
"2013-10-27 00:00:00",3478538403664987
"2013-10-28 00:00:00",3400805701907110.5
"2013-10-29 00:00:00",3109308070315072.5
"2013-10-30 00:00:00",3789469210696494.5
"2013-10-31 00:00:00",4100400017728002
"2013-11-01 00:00:00",4042100491409594.5
"2013-11-02 00:00:00",3925501438772779
"2013-11-03 00:00:00",3731169684378087
"2013-11-04 00:00:00",3789469210696494.5
"2013-11-05 00:00:00",3381372526467641
"2013-11-06 00:00:00",4139948171287136.5
"2013-11-07 00:00:00",3657377525554279.5
"2013-11-08 00:00:00",3403392975168566
"2013-11-09 00:00:00",3758971345708565.5
"2013-11-10 00:00:00",4343135811595707.5
"2013-11-11 00:00:00",4749511092212849
"2013-11-12 00:00:00",5105089462752848
"2013-11-13 00:00:00",4266940446479992.5
"2013-11-14 00:00:00",4647917272058564
"2013-11-15 00:00:00",4216143536402850.5
"2013-11-16 00:00:00",4927300277482849
"2013-11-17 00:00:00",4724112637174278
"2013-11-18 00:00:00",4726417542884189
"2013-11-19 00:00:00",4877905284643298
"2013-11-20 00:00:00",4968797929698762
"2013-11-21 00:00:00",4544632252773259
"2013-11-22 00:00:00",5211178316513337
"2013-11-23 00:00:00",5150583219809693
"2013-11-24 00:00:00",5089988123106049
"2013-11-25 00:00:00",5241475864865158
"2013-11-26 00:00:00",4817310187939654
"2013-11-27 00:00:00",5241475864865158
"2013-11-28 00:00:00",5483856251679732
"2013-11-29 00:00:00",5241475864865158
"2013-11-30 00:00:00",6189120342010947
"2013-12-01 00:00:00",6857264015296220
"2013-12-02 00:00:00",5591307581703072
"2013-12-03 00:00:00",7033091297739713
"2013-12-04 00:00:00",6013293059567455
"2013-12-05 00:00:00",5978127603078756
"2013-12-06 00:00:00",7314414949649302
"2013-12-07 00:00:00",6857264015296220
"2013-12-08 00:00:00",6857264015296220
"2013-12-09 00:00:00",6189120342010947
"2013-12-10 00:00:00",6751767645830125
"2013-12-11 00:00:00",7450470437858231
"2013-12-12 00:00:00",7360161705278132
"2013-12-13 00:00:00",7856859734468680
"2013-12-14 00:00:00",8940564525429877
"2013-12-15 00:00:00",7992322833338829
"2013-12-16 00:00:00",9076027624300026
"2013-12-17 00:00:00",9166336356880128
"2013-12-18 00:00:00",8985718891719927
"2013-12-19 00:00:00",10204886781551274
"2013-12-20 00:00:00",8037477199628880
"2013-12-21 00:00:00",9451345682153590
"2013-12-22 00:00:00",9920977765738860
"2013-12-23 00:00:00",10038385786635178
"2013-12-24 00:00:00",9920977765738860
"2013-12-25 00:00:00",9510049692601746
"2013-12-26 00:00:00",10566721880668608
"2013-12-27 00:00:00",10801537922461244
"2013-12-28 00:00:00",8805601567223840
"2013-12-29 00:00:00",9862273755290700
"2013-12-30 00:00:00",10155793807531494
"2013-12-31 00:00:00",10801537922461244
"2014-01-01 00:00:00",12034322141872582
"2014-01-02 00:00:00",9448754411500354
"2014-01-03 00:00:00",11352607912325054
"2014-01-04 00:00:00",9942346059862312
"2014-01-05 00:00:00",13609026876265436
"2014-01-06 00:00:00",13115435227903478
"2014-01-07 00:00:00",12480817394295244
"2014-01-08 00:00:00",13609026876265436
"2014-01-09 00:00:00",14596210172989354
"2014-01-10 00:00:00",13185948320526612
"2014-01-11 00:00:00",14807749450858764
"2014-01-12 00:00:00",14596210172989354
"2014-01-13 00:00:00",15034047585341734
"2014-01-14 00:00:00",14411335555179650
"2014-01-15 00:00:00",16368430507117628
"2014-01-16 00:00:00",16457389368569356
"2014-01-17 00:00:00",13521746940662390
"2014-01-18 00:00:00",15478841892600366
"2014-01-19 00:00:00",15034047585341734
"2014-01-20 00:00:00",17346977983086618
"2014-01-21 00:00:00",14767171000986558
"2014-01-22 00:00:00",17080101398731440
"2014-01-23 00:00:00",15745718476955546
"2014-01-24 00:00:00",16813224814376260
"2014-01-25 00:00:00",17994366910201808
"2014-01-26 00:00:00",16576628911216210
"2014-01-27 00:00:00",18975877832576452
"2014-01-28 00:00:00",16794742449521688
"2014-01-29 00:00:00",16576628911216210
"2014-01-30 00:00:00",19193991370881930
"2014-01-31 00:00:00",20066445524103830
"2014-02-01 00:00:00",20611729369867524
"2014-02-02 00:00:00",20284559062409310
"2014-02-03 00:00:00",19739275216645620
"2014-02-04 00:00:00",18757764294270976
"2014-02-05 00:00:00",21892201324589052
"2014-02-06 00:00:00",23716551434971476
"2014-02-07 00:00:00",20198161936376810
"2014-02-08 00:00:00",23716551434971476
"2014-02-09 00:00:00",17982879659483866
"2014-02-10 00:00:00",20328472658546980
"2014-02-11 00:00:00",21370958435908360
"2014-02-12 00:00:00",23195308546290784
"2014-02-13 00:00:00",23195308546290784
"2014-02-14 00:00:00",24889347934503030
"2014-02-15 00:00:00",24368105045822340
"2014-02-16 00:00:00",25410590823183724
"2014-02-17 00:00:00",24113648581327410
"2014-02-18 00:00:00",25358223991976564
"2014-02-19 00:00:00",31114385266228910
"2014-02-20 00:00:00",27536230960612588
"2014-02-21 00:00:00",23646932802333972
"2014-02-22 00:00:00",28002946739606020
"2014-02-23 00:00:00",26136083623632284
"2014-02-24 00:00:00",29714237929248612
"2014-02-25 00:00:00",25047080139314276
"2014-02-26 00:00:00",28625234444930596
"2014-02-27 00:00:00",29247522150255176
"2014-02-28 00:00:00",28158518665937164
"2014-03-01 00:00:00",27314014877465516
"2014-03-02 00:00:00",26555292241980364
"2014-03-03 00:00:00",28072737512950668
"2014-03-04 00:00:00",28262418171821956
"2014-03-05 00:00:00",29590182783920976
"2014-03-06 00:00:00",32814753984732870
"2014-03-07 00:00:00",31486989372633856
"2014-03-08 00:00:00",31866350690376430
"2014-03-09 00:00:00",33952837937960604
"2014-03-10 00:00:00",28262418171821956
"2014-03-11 00:00:00",31866350690376430
"2014-03-12 00:00:00",34521879914574468
"2014-03-13 00:00:00",34227275562590244
"2014-03-14 00:00:00",28100170677929028
"2014-03-15 00:00:00",34861113998934510
"2014-03-16 00:00:00",36128790871623040
"2014-03-17 00:00:00",34015996083808828
"2014-03-18 00:00:00",30846803902087504
"2014-03-19 00:00:00",33804716605027404
"2014-03-20 00:00:00",37396467744311570
"2014-03-21 00:00:00",39297983053344360
"2014-03-22 00:00:00",35917511392841616
"2014-03-23 00:00:00",45213808459224150
"2014-03-24 00:00:00",39720542010907200
"2014-03-25 00:00:00",39076105212313460
"2014-03-26 00:00:00",39573889992088140
"2014-03-27 00:00:00",43058383450511000
"2014-03-28 00:00:00",43307275840398344
"2014-03-29 00:00:00",43556168230285700
"2014-03-30 00:00:00",34844934584228556
"2014-03-31 00:00:00",44800630179722424
"2014-04-01 00:00:00",42560598670736310
"2014-04-02 00:00:00",49031800807807330
"2014-04-03 00:00:00",50774047537018750
"2014-04-04 00:00:00",48534016028032630
"2014-04-05 00:00:00",52020463005455430
"2014-04-06 00:00:00",45936198326454790
"2014-04-07 00:00:00",45936198326454790
"2014-04-08 00:00:00",40764573349304260
"2014-04-09 00:00:00",48978330665955110
"2014-04-10 00:00:00",47153051262254920
"2014-04-11 00:00:00",51412036537555360
"2014-04-12 00:00:00",48978330665955110
"2014-04-13 00:00:00",56887874748655930
"2014-04-14 00:00:00",58713154152356130
"2014-04-15 00:00:00",55366808578905780
"2014-04-16 00:00:00",48369904198055050
"2014-04-17 00:00:00",51412036537555360
"2014-04-18 00:00:00",55507223970236344
"2014-04-19 00:00:00",55160303820422370
"2014-04-20 00:00:00",61751786666887940
"2014-04-21 00:00:00",59323345618190100
"2014-04-22 00:00:00",53425703071352490
"2014-04-23 00:00:00",57241824719306230
"2014-04-24 00:00:00",52384942621910550
"2014-04-25 00:00:00",63139467266143840
"2014-04-26 00:00:00",56547984419678290
"2014-04-27 00:00:00",61404866517073960
"2014-04-28 00:00:00",52731862771724530
"2014-04-29 00:00:00",59323345618190100
"2014-04-30 00:00:00",54488395027708920
"2014-05-01 00:00:00",69999689962604160
"2014-05-02 00:00:00",64033807295336776
"2014-05-03 00:00:00",56477022583464730
"2014-05-04 00:00:00",60056552183825170
"2014-05-05 00:00:00",49715688893895000
"2014-05-06 00:00:00",77158749163325040
"2014-05-07 00:00:00",63238356273034440
"2014-05-08 00:00:00",66420160362243720
"2014-05-09 00:00:00",67613336895697210
"2014-05-10 00:00:00",71192866496057640
"2014-05-11 00:00:00",60454277694976330
"2014-05-12 00:00:00",65226983828790240
"2014-05-13 00:00:00",71297125322958344
"2014-05-14 00:00:00",66015856780516990
"2014-05-15 00:00:00",75258076729789380
"2014-05-16 00:00:00",79659133848490510
"2014-05-17 00:00:00",76138288153529600
"2014-05-18 00:00:00",75698182441659490
"2014-05-19 00:00:00",73937759594179020
"2014-05-20 00:00:00",77898711001010050
"2014-05-21 00:00:00",77018499577269820
"2014-05-22 00:00:00",75698182441659490
"2014-05-23 00:00:00",72617442458568690
"2014-05-24 00:00:00",80042526757429820
"2014-05-25 00:00:00",83680823428222100
"2014-05-26 00:00:00",82121553426453980
"2014-05-27 00:00:00",70686906746821150
"2014-05-28 00:00:00",87838876766270380
"2014-05-29 00:00:00",73285690083101330
"2014-05-30 00:00:00",86799363431758300
"2014-05-31 00:00:00",76404230086637550
"2014-06-01 00:00:00",90957416769806620
"2014-06-02 00:00:00",100313036780415300
"2014-06-03 00:00:00",92516686771574740
"2014-06-04 00:00:00",94075956773342850
"2014-06-05 00:00:00",79003013422917740
"2014-06-06 00:00:00",81234569832861120
"2014-06-07 00:00:00",90585311684125730
"2014-06-08 00:00:00",79481305735749020
"2014-06-09 00:00:00",91169733049829760
"2014-06-10 00:00:00",97598368072574140
"2014-06-11 00:00:00",85325519392789390
"2014-06-12 00:00:00",100520474901094350
"2014-06-13 00:00:00",95260682609758020
"2014-06-14 00:00:00",104027003095318580
"2014-06-15 00:00:00",111040059483767000
"2014-06-16 00:00:00",109871216752358930
"2014-06-17 00:00:00",107533531289542780
"2014-06-18 00:00:00",105738101009757400
"2014-06-19 00:00:00",111761157396389140
"2014-06-20 00:00:00",124476498657056200
"2014-06-21 00:00:00",124476498657056200
"2014-06-22 00:00:00",120461127732635020
"2014-06-23 00:00:00",117784213783020900
"2014-06-24 00:00:00",125814955631863230
"2014-06-25 00:00:00",125145727144459710
"2014-06-26 00:00:00",114438071346003260
"2014-06-27 00:00:00",131838012018494990
"2014-06-28 00:00:00",121799584707442060
"2014-06-29 00:00:00",131259889174000030
"2014-06-30 00:00:00",110358632936101940
"2014-07-01 00:00:00",111194683185617860
"2014-07-02 00:00:00",114538884183681540
"2014-07-03 00:00:00",116210984682713390
"2014-07-04 00:00:00",138784341419643340
"2014-07-05 00:00:00",127079637926420400
"2014-07-06 00:00:00",118719135431261180
"2014-07-07 00:00:00",125407537427388560
"2014-07-08 00:00:00",125407537427388560
"2014-07-09 00:00:00",138784341419643340
"2014-07-10 00:00:00",124571487177872640
"2014-07-11 00:00:00",130423838924484110
"2014-07-12 00:00:00",131259889174000030
"2014-07-13 00:00:00",137886878621817390
"2014-07-14 00:00:00",116342053837158430
"2014-07-15 00:00:00",137025085630431020
"2014-07-16 00:00:00",124098190759635650
"2014-07-17 00:00:00",148228394518453700
"2014-07-18 00:00:00",148228394518453700
"2014-07-19 00:00:00",152537359475385500
"2014-07-20 00:00:00",133577913664885620
"2014-07-21 00:00:00",133577913664885620
"2014-07-22 00:00:00",122374604776862940
"2014-07-23 00:00:00",125821776742408370
"2014-07-24 00:00:00",123236397768249300
"2014-07-25 00:00:00",140472257595976480
"2014-07-26 00:00:00",124806737276294020
"2014-07-27 00:00:00",142503214949798370
"2014-07-28 00:00:00",139709034264508220
"2014-07-29 00:00:00",138777640702744830
"2014-07-30 00:00:00",160199692623302750
"2014-07-31 00:00:00",143434608511561780
"2014-08-01 00:00:00",146228789196851940
"2014-08-02 00:00:00",151817150567432300
"2014-08-03 00:00:00",143434608511561780
"2014-08-04 00:00:00",119218375905713680
"2014-08-05 00:00:00",125738130838057390
"2014-08-06 00:00:00",152748544129195650
"2014-08-07 00:00:00",149022969882142100
"2014-08-08 00:00:00",154961031065707230
"2014-08-09 00:00:00",178499415531384300
"2014-08-10 00:00:00",173595585434368220
"2014-08-11 00:00:00",178499415531384300
"2014-08-12 00:00:00",170653287376158600
"2014-08-13 00:00:00",142211072813465500
"2014-08-14 00:00:00",176537883492577860
"2014-08-15 00:00:00",161826393201529700
"2014-08-16 00:00:00",154961031065707230
"2014-08-17 00:00:00",166730223298545760
"2014-08-18 00:00:00",194191671841835650
"2014-08-19 00:00:00",182422479608997120
"2014-08-20 00:00:00",200319921089077760
"2014-08-21 00:00:00",195578621181644000
"2014-08-22 00:00:00",186096021366776420
"2014-08-23 00:00:00",192022646251068640
"2014-08-24 00:00:00",173057446621333470
"2014-08-25 00:00:00",162389521829607420
"2014-08-26 00:00:00",205061220996511550
"2014-08-27 00:00:00",200319921089077760
"2014-08-28 00:00:00",205061220996511550
"2014-08-29 00:00:00",201505246065936220
"2014-08-30 00:00:00",215729145788237600
"2014-08-31 00:00:00",222841095649388300
"2014-09-01 00:00:00",185433910730305800
"2014-09-02 00:00:00",200432241745256960
"2014-09-03 00:00:00",230428903775159360
"2014-09-04 00:00:00",215430572760208200
"2014-09-05 00:00:00",197705272469811330
"2014-09-06 00:00:00",244063750152387740
"2014-09-07 00:00:00",211340118847039680
"2014-09-08 00:00:00",196341787832088480
"2014-09-09 00:00:00",199068757107534140
"2014-09-10 00:00:00",214067088122485340
"2014-09-11 00:00:00",231792388412882200
"2014-09-12 00:00:00",209976634209316830
"2014-09-13 00:00:00",246790719427833440
"2014-09-14 00:00:00",234289364098995800
"2014-09-15 00:00:00",234289364098995800
"2014-09-16 00:00:00",253566337094482780
"2014-09-17 00:00:00",275808998243121630
"2014-09-18 00:00:00",265429089707090140
"2014-09-19 00:00:00",253566337094482780
"2014-09-20 00:00:00",260980557477362370
"2014-09-21 00:00:00",243186428558451300
"2014-09-22 00:00:00",249117804864754980
"2014-09-23 00:00:00",222426611486388380
"2014-09-24 00:00:00",231323675945843940
"2014-09-25 00:00:00",255049181171058700
"2014-09-26 00:00:00",230885863009396350
"2014-09-27 00:00:00",230885863009396350
"2014-09-28 00:00:00",223993747695683000
"2014-09-29 00:00:00",236054949494681300
"2014-09-30 00:00:00",263623410749534600
"2014-10-01 00:00:00",267069468406391300
"2014-10-02 00:00:00",237777978323109660
"2014-10-03 00:00:00",251562208950536300
"2014-10-04 00:00:00",265346439577962980
"2014-10-05 00:00:00",291191872004387900
"2014-10-06 00:00:00",277407641376961280
"2014-10-07 00:00:00",230885863009396350
"2014-10-08 00:00:00",248116151293679650
"2014-10-09 00:00:00",255008266607393000
"2014-10-10 00:00:00",269697336979927170
"2014-10-11 00:00:00",250557525968448450
"2014-10-12 00:00:00",257517457245349800
"2014-10-13 00:00:00",269697336979927170
"2014-10-14 00:00:00",229677732137744420
"2014-10-15 00:00:00",262737405703025800
"2014-10-16 00:00:00",257517457245349800
"2014-10-17 00:00:00",247077560329997800
"2014-10-18 00:00:00",285357182352955140
"2014-10-19 00:00:00",231417714956969730
"2014-10-20 00:00:00",238377646233871070
"2014-10-21 00:00:00",266217371341476450
"2014-10-22 00:00:00",276657268256828480
"2014-10-23 00:00:00",270117237936139460
"2014-10-24 00:00:00",284428084979113730
"2014-10-25 00:00:00",277272661457626620
"2014-10-26 00:00:00",223606985046473060
"2014-10-27 00:00:00",284428084979113730
"2014-10-28 00:00:00",246862111491306240
"2014-10-29 00:00:00",277272661457626620
"2014-10-30 00:00:00",304105499663203300
"2014-10-31 00:00:00",336304905509895500
"2014-11-01 00:00:00",284428084979113730
"2014-11-02 00:00:00",277272661457626620
"2014-11-03 00:00:00",302316643782831550
"2014-11-04 00:00:00",289794652620229060
"2014-11-05 00:00:00",271681832026679600
"2014-11-06 00:00:00",303181174870352640
"2014-11-07 00:00:00",295306339159434400
"2014-11-08 00:00:00",301212465942623040
"2014-11-09 00:00:00",295306339159434400
"2014-11-10 00:00:00",289400212376245600
"2014-11-11 00:00:00",253963451677113540
"2014-11-12 00:00:00",289400212376245600
"2014-11-13 00:00:00",285462794520786560
"2014-11-14 00:00:00",303181174870352640
"2014-11-15 00:00:00",275619249882138750
"2014-11-16 00:00:00",295306339159434400
"2014-11-17 00:00:00",283494085593057000
"2014-11-18 00:00:00",303181174870352640
"2014-11-19 00:00:00",282468877689121500
"2014-11-20 00:00:00",276458901568076380
"2014-11-21 00:00:00",254422322457577540
"2014-11-22 00:00:00",308512107546983800
"2014-11-23 00:00:00",284472203062803260
"2014-11-24 00:00:00",294488829931211800
"2014-11-25 00:00:00",264438949325986100
"2014-11-26 00:00:00",274455576194394660
"2014-11-27 00:00:00",282468877689121500
"2014-11-28 00:00:00",296492155304893500
"2014-11-29 00:00:00",314522083668028900
"2014-11-30 00:00:00",320532059789074050
"2014-12-01 00:00:00",260432298578622660
"2014-12-02 00:00:00",300498806052256960
"2014-12-03 00:00:00",230698727588575700
"2014-12-04 00:00:00",290362191620103900
"2014-12-05 00:00:00",310250012963946600
"2014-12-06 00:00:00",272463152410645400
"2014-12-07 00:00:00",250586548932418460
"2014-12-08 00:00:00",324171487904636540
"2014-12-09 00:00:00",282407063082566820
"2014-12-10 00:00:00",284395845216951100
"2014-12-11 00:00:00",294339755888872450
"2014-12-12 00:00:00",280418280948182500
"2014-12-13 00:00:00",290362191620103900
"2014-12-14 00:00:00",280418280948182500
"2014-12-15 00:00:00",280418280948182500
"2014-12-16 00:00:00",284395845216951100
"2014-12-17 00:00:00",251065789393303070
"2014-12-18 00:00:00",253027240872938240
"2014-12-19 00:00:00",268718852710019680
"2014-12-20 00:00:00",262834498271114180
"2014-12-21 00:00:00",258911595311843800
"2014-12-22 00:00:00",321678042660169540
"2014-12-23 00:00:00",294217721945277060
"2014-12-24 00:00:00",300102076384182600
"2014-12-25 00:00:00",309909333782358500
"2014-12-26 00:00:00",298140624904547400
"2014-12-27 00:00:00",298140624904547400
"2014-12-28 00:00:00",331485300058345500
"2014-12-29 00:00:00",321678042660169540
"2014-12-30 00:00:00",304024979343453000
"2014-12-31 00:00:00",307081470445705540
"2015-01-01 00:00:00",333345017260140860
"2015-01-02 00:00:00",333345017260140860
"2015-01-03 00:00:00",327284198764501950
"2015-01-04 00:00:00",347486927083298370
"2015-01-05 00:00:00",315162561773224100
"2015-01-06 00:00:00",319203107436983400
"2015-01-07 00:00:00",282838196463149860
"2015-01-08 00:00:00",296980106286307300
"2015-01-09 00:00:00",282838196463149860
"2015-01-10 00:00:00",296980106286307300
"2015-01-11 00:00:00",313142288941344500
"2015-01-12 00:00:00",286878742126909150
"2015-01-13 00:00:00",277602083462640860
"2015-01-14 00:00:00",316947260646322300
"2015-01-15 00:00:00",330062319707549400
"2015-01-16 00:00:00",303832201585095200
"2015-01-17 00:00:00",301646358408223940
"2015-01-18 00:00:00",334434006061291800
"2015-01-19 00:00:00",314761417469451100
"2015-01-20 00:00:00",257929494870800200
"2015-01-21 00:00:00",325690633353807040
"2015-01-22 00:00:00",295088828877610400
"2015-01-23 00:00:00",271044553932027330
"2015-01-24 00:00:00",275416240285769730
"2015-01-25 00:00:00",273230397108898500
"2015-01-26 00:00:00",277602083462640860
"2015-01-27 00:00:00",325690633353807040
"2015-01-28 00:00:00",336476453109994700
"2015-01-29 00:00:00",336476453109994700
"2015-01-30 00:00:00",283132625177922400
"2015-01-31 00:00:00",340579824489384900
"2015-02-01 00:00:00",318011281902738940
"2015-02-02 00:00:00",326218024661519200
"2015-02-03 00:00:00",260564082591276380
"2015-02-04 00:00:00",326218024661519200
"2015-02-05 00:00:00",326218024661519200
"2015-02-06 00:00:00",363148367076030900
"2015-02-07 00:00:00",326218024661519200
"2015-02-08 00:00:00",270822511039751870
"2015-02-09 00:00:00",330321396040909500
"2015-02-10 00:00:00",318224262813906400
"2015-02-11 00:00:00",349162732809702900
